Año,Trimestre,Provincia,Tipo Conexion,Accesos
2021,1,Misiones,Wireless,4796
2021,1,Neuquén,Wireless,17752
2021,1,Río Negro,Wireless,13994
2021,1,Salta,Wireless,5669
2021,1,San Juan,Wireless,11482
2021,1,San Luis,Wireless,63826
2021,1,Santa Cruz,Wireless,4264
2021,1,Santa Fe,Wireless,39140
2021,1,Santiago Del Estero,Wireless,5158
2021,1,Tierra Del Fuego,Wireless,0
2021,1,Tucumán,Wireless,1834
2020,4,Buenos Aires,Wireless,93444
2020,4,Capital Federal,Wireless,4815
2020,4,Catamarca,Wireless,322
2020,4,Chaco,Wireless,7997
2020,4,Chubut,Wireless,23363
2020,4,Córdoba,Wireless,52827
2020,4,Corrientes,Wireless,5626
2020,4,Entre Ríos,Wireless,20206
2020,4,Formosa,Wireless,15341
2020,4,Jujuy,Wireless,1077
2020,4,La Pampa,Wireless,12194
2020,4,La Rioja,Wireless,250
2020,4,Mendoza,Wireless,18331
2020,4,Misiones,Wireless,4359
2020,4,Neuquén,Wireless,17689
2020,4,Río Negro,Wireless,13994
2020,4,Salta,Wireless,5858
2020,4,San Juan,Wireless,10468
2020,4,San Luis,Wireless,63019
2020,4,Santa Cruz,Wireless,4659
2020,4,Santa Fe,Wireless,38712
2020,4,Santiago Del Estero,Wireless,5169
2020,4,Tierra Del Fuego,Wireless,0
2020,4,Tucumán,Wireless,1834
2020,3,Buenos Aires,Wireless,94162
2020,3,Capital Federal,Wireless,3936
2020,3,Catamarca,Wireless,261
2020,3,Chaco,Wireless,6706
2020,3,Chubut,Wireless,23216
2020,3,Córdoba,Wireless,48368
2020,3,Corrientes,Wireless,5513
2020,3,Entre Ríos,Wireless,20379
2020,3,Formosa,Wireless,15023
2020,3,Jujuy,Wireless,952
2020,3,La Pampa,Wireless,11893
2020,3,La Rioja,Wireless,250
2020,3,Mendoza,Wireless,17523
2020,3,Misiones,Wireless,3445
2020,3,Neuquén,Wireless,16787
2020,3,Río Negro,Wireless,13187
2020,3,Salta,Wireless,5764
2020,3,San Juan,Wireless,14023
2020,3,San Luis,Wireless,61828
2020,3,Santa Cruz,Wireless,6938
2020,3,Santa Fe,Wireless,37112
2020,3,Santiago Del Estero,Wireless,4185
2020,3,Tierra Del Fuego,Wireless,0
2020,3,Tucumán,Wireless,1808
2020,2,Buenos Aires,Wireless,91736
2020,2,Capital Federal,Wireless,3937
2020,2,Catamarca,Wireless,261
2020,2,Chaco,Wireless,6452
2020,2,Chubut,Wireless,17678
2020,2,Córdoba,Wireless,44522
2020,2,Corrientes,Wireless,3927
2020,2,Entre Ríos,Wireless,20042
2020,2,Formosa,Wireless,14723
2020,2,Jujuy,Wireless,952
2020,2,La Pampa,Wireless,11314
2020,2,La Rioja,Wireless,250
2020,2,Mendoza,Wireless,15924
2020,2,Misiones,Wireless,3319
2020,2,Neuquén,Wireless,15755
2020,2,Río Negro,Wireless,11331
2020,2,Salta,Wireless,5123
2020,2,San Juan,Wireless,7019
2020,2,San Luis,Wireless,60935
2020,2,Santa Cruz,Wireless,6585
2020,2,Santa Fe,Wireless,30487
2020,2,Santiago Del Estero,Wireless,3038
2020,2,Tierra Del Fuego,Wireless,0
2020,2,Tucumán,Wireless,1357
2020,1,Buenos Aires,Wireless,85443
2020,1,Capital Federal,Wireless,3911
2020,1,Catamarca,Wireless,261
2020,1,Chaco,Wireless,6239
2020,1,Chubut,Wireless,16885
2020,1,Córdoba,Wireless,41617
2020,1,Corrientes,Wireless,2437
2020,1,Entre Ríos,Wireless,18737
2020,1,Formosa,Wireless,14510
2020,1,Jujuy,Wireless,942
2020,1,La Pampa,Wireless,11295
2020,1,La Rioja,Wireless,251
2020,1,Mendoza,Wireless,12465
2020,1,Misiones,Wireless,460
2020,1,Neuquén,Wireless,14711
2020,1,Río Negro,Wireless,11222
2020,1,Salta,Wireless,4125
2020,1,San Juan,Wireless,7082
2020,1,San Luis,Wireless,58301
2020,1,Santa Cruz,Wireless,6817
2020,1,Santa Fe,Wireless,30488
2020,1,Santiago Del Estero,Wireless,2779
2020,1,Tierra Del Fuego,Wireless,0
2020,1,Tucumán,Wireless,1355
2019,4,Buenos Aires,Wireless,87111
2019,4,Capital Federal,Wireless,3914
2019,4,Catamarca,Wireless,261
2019,4,Chaco,Wireless,5229
2019,4,Chubut,Wireless,15267
2019,4,Córdoba,Wireless,37750
2019,4,Corrientes,Wireless,2458
2019,4,Entre Ríos,Wireless,18561
2019,4,Formosa,Wireless,14531
2019,4,Jujuy,Wireless,814
2019,4,La Pampa,Wireless,11341
2019,4,La Rioja,Wireless,251
2019,4,Mendoza,Wireless,13672
2019,4,Misiones,Wireless,441
2019,4,Neuquén,Wireless,14246
2019,4,Río Negro,Wireless,11437
2019,4,Salta,Wireless,3040
2019,4,San Juan,Wireless,7241
2019,4,San Luis,Wireless,55266
2019,4,Santa Cruz,Wireless,6800
2019,4,Santa Fe,Wireless,26978
2019,4,Santiago Del Estero,Wireless,2810
2019,4,Tierra Del Fuego,Wireless,0
2019,4,Tucumán,Wireless,725
2019,3,Buenos Aires,Wireless,85572
2019,3,Capital Federal,Wireless,3895
2019,3,Catamarca,Wireless,244
2019,3,Chaco,Wireless,5224
2019,3,Chubut,Wireless,15149
2019,3,Córdoba,Wireless,37277
2019,3,Corrientes,Wireless,2458
2019,3,Entre Ríos,Wireless,18530
2019,3,Formosa,Wireless,14292
2019,3,Jujuy,Wireless,812
2019,3,La Pampa,Wireless,11462
2019,3,La Rioja,Wireless,251
2019,3,Mendoza,Wireless,12975
2019,3,Misiones,Wireless,419
2019,3,Neuquén,Wireless,13512
2019,3,Río Negro,Wireless,10806
2019,3,Salta,Wireless,1580
2019,3,San Juan,Wireless,7241
2019,3,San Luis,Wireless,62286
2019,3,Santa Cruz,Wireless,6544
2019,3,Santa Fe,Wireless,24269
2019,3,Santiago Del Estero,Wireless,2759
2019,3,Tierra Del Fuego,Wireless,0
2019,3,Tucumán,Wireless,684
2019,2,Buenos Aires,Wireless,75240
2019,2,Capital Federal,Wireless,3962
2019,2,Catamarca,Wireless,146
2019,2,Chaco,Wireless,4727
2019,2,Chubut,Wireless,14443
2019,2,Córdoba,Wireless,33847
2019,2,Corrientes,Wireless,2444
2019,2,Entre Ríos,Wireless,17369
2019,2,Formosa,Wireless,14292
2019,2,Jujuy,Wireless,812
2019,2,La Pampa,Wireless,10789
2019,2,La Rioja,Wireless,251
2019,2,Mendoza,Wireless,12748
2019,2,Misiones,Wireless,421
2019,2,Neuquén,Wireless,12792
2019,2,Río Negro,Wireless,10485
2019,2,Salta,Wireless,1210
2019,2,San Juan,Wireless,2870
2019,2,San Luis,Wireless,57242
2019,2,Santa Cruz,Wireless,6514
2019,2,Santa Fe,Wireless,21980
2019,2,Santiago Del Estero,Wireless,2759
2019,2,Tierra Del Fuego,Wireless,0
2019,2,Tucumán,Wireless,684
2019,1,Buenos Aires,Wireless,64867
2019,1,Capital Federal,Wireless,3978
2019,1,Catamarca,Wireless,0
2019,1,Chaco,Wireless,3628
2019,1,Chubut,Wireless,14443
2019,1,Córdoba,Wireless,24615
2019,1,Corrientes,Wireless,1528
2019,1,Entre Ríos,Wireless,16231
2019,1,Formosa,Wireless,13761
2019,1,Jujuy,Wireless,640
2019,1,La Pampa,Wireless,9023
2019,1,La Rioja,Wireless,252
2019,1,Mendoza,Wireless,10363
2019,1,Misiones,Wireless,426
2019,1,Neuquén,Wireless,12510
2019,1,Río Negro,Wireless,9736
2019,1,Salta,Wireless,1135
2019,1,San Juan,Wireless,2932
2019,1,San Luis,Wireless,53097
2019,1,Santa Cruz,Wireless,6514
2019,1,Santa Fe,Wireless,23215
2019,1,Santiago Del Estero,Wireless,2847
2019,1,Tierra Del Fuego,Wireless,0
2019,1,Tucumán,Wireless,678
2018,4,Buenos Aires,Wireless,65477
2018,4,Capital Federal,Wireless,3978
2018,4,Catamarca,Wireless,0
2018,4,Chaco,Wireless,3236
2018,4,Chubut,Wireless,14443
2018,4,Córdoba,Wireless,21851
2018,4,Corrientes,Wireless,1515
2018,4,Entre Ríos,Wireless,15472
2018,4,Formosa,Wireless,13761
2018,4,Jujuy,Wireless,640
2018,4,La Pampa,Wireless,7772
2018,4,La Rioja,Wireless,252
2018,4,Mendoza,Wireless,10363
2018,4,Misiones,Wireless,426
2018,4,Neuquén,Wireless,12425
2018,4,Río Negro,Wireless,8037
2018,4,Salta,Wireless,253
2018,4,San Juan,Wireless,2883
2018,4,San Luis,Wireless,53097
2018,4,Santa Cruz,Wireless,6378
2018,4,Santa Fe,Wireless,18705
2018,4,Santiago Del Estero,Wireless,2649
2018,4,Tierra Del Fuego,Wireless,0
2018,4,Tucumán,Wireless,686
2018,3,Buenos Aires,Wireless,62318
2018,3,Capital Federal,Wireless,3872
2018,3,Catamarca,Wireless,1
2018,3,Chaco,Wireless,2628
2018,3,Chubut,Wireless,13817
2018,3,Córdoba,Wireless,19213
2018,3,Corrientes,Wireless,1468
2018,3,Entre Ríos,Wireless,15093
2018,3,Formosa,Wireless,13625
2018,3,Jujuy,Wireless,641
2018,3,La Pampa,Wireless,7011
2018,3,La Rioja,Wireless,253
2018,3,Mendoza,Wireless,8195
2018,3,Misiones,Wireless,391
2018,3,Neuquén,Wireless,12277
2018,3,Río Negro,Wireless,5051
2018,3,Salta,Wireless,234
2018,3,San Juan,Wireless,2744
2018,3,San Luis,Wireless,52859
2018,3,Santa Cruz,Wireless,6238
2018,3,Santa Fe,Wireless,16337
2018,3,Santiago Del Estero,Wireless,1662
2018,3,Tierra Del Fuego,Wireless,1
2018,3,Tucumán,Wireless,252
2018,2,Buenos Aires,Wireless,71256
2018,2,Capital Federal,Wireless,3908
2018,2,Catamarca,Wireless,1
2018,2,Chaco,Wireless,1946
2018,2,Chubut,Wireless,14070
2018,2,Córdoba,Wireless,16355
2018,2,Corrientes,Wireless,1468
2018,2,Entre Ríos,Wireless,12313
2018,2,Formosa,Wireless,13625
2018,2,Jujuy,Wireless,640
2018,2,La Pampa,Wireless,7011
2018,2,La Rioja,Wireless,253
2018,2,Mendoza,Wireless,6206
2018,2,Misiones,Wireless,391
2018,2,Neuquén,Wireless,12649
2018,2,Río Negro,Wireless,4396
2018,2,Salta,Wireless,234
2018,2,San Juan,Wireless,3079
2018,2,San Luis,Wireless,16
2018,2,Santa Cruz,Wireless,6734
2018,2,Santa Fe,Wireless,15801
2018,2,Santiago Del Estero,Wireless,1662
2018,2,Tierra Del Fuego,Wireless,1
2018,2,Tucumán,Wireless,252
2018,1,Buenos Aires,Wireless,64379
2018,1,Capital Federal,Wireless,3164
2018,1,Catamarca,Wireless,1
2018,1,Chaco,Wireless,388
2018,1,Chubut,Wireless,14070
2018,1,Córdoba,Wireless,13237
2018,1,Corrientes,Wireless,1334
2018,1,Entre Ríos,Wireless,10776
2018,1,Formosa,Wireless,1603
2018,1,Jujuy,Wireless,28
2018,1,La Pampa,Wireless,10556
2018,1,La Rioja,Wireless,253
2018,1,Mendoza,Wireless,6206
2018,1,Misiones,Wireless,5
2018,1,Neuquén,Wireless,12404
2018,1,Río Negro,Wireless,4259
2018,1,Salta,Wireless,204
2018,1,San Juan,Wireless,2246
2018,1,San Luis,Wireless,16
2018,1,Santa Cruz,Wireless,6734
2018,1,Santa Fe,Wireless,11636
2018,1,Santiago Del Estero,Wireless,1432
2018,1,Tierra Del Fuego,Wireless,1
2018,1,Tucumán,Wireless,368
2017,4,Buenos Aires,Wireless,60082
2017,4,Capital Federal,Wireless,3119
2017,4,Catamarca,Wireless,1
2017,4,Chaco,Wireless,380
2017,4,Chubut,Wireless,14070
2017,4,Córdoba,Wireless,12043
2017,4,Corrientes,Wireless,1334
2017,4,Entre Ríos,Wireless,10267
2017,4,Formosa,Wireless,1603
2017,4,Jujuy,Wireless,28
2017,4,La Pampa,Wireless,10569
2017,4,La Rioja,Wireless,253
2017,4,Mendoza,Wireless,6206
2017,4,Misiones,Wireless,5
2017,4,Neuquén,Wireless,12404
2017,4,Río Negro,Wireless,4259
2017,4,Salta,Wireless,158
2017,4,San Juan,Wireless,2246
2017,4,San Luis,Wireless,17
2017,4,Santa Cruz,Wireless,4638
2017,4,Santa Fe,Wireless,10965
2017,4,Santiago Del Estero,Wireless,1025
2017,4,Tierra Del Fuego,Wireless,1
2017,4,Tucumán,Wireless,102
2017,3,Buenos Aires,Wireless,35058
2017,3,Capital Federal,Wireless,2814
2017,3,Catamarca,Wireless,1
2017,3,Chaco,Wireless,36
2017,3,Chubut,Wireless,13503
2017,3,Córdoba,Wireless,7137
2017,3,Corrientes,Wireless,1334
2017,3,Entre Ríos,Wireless,6245
2017,3,Formosa,Wireless,2202
2017,3,Jujuy,Wireless,23
2017,3,La Pampa,Wireless,11536
2017,3,La Rioja,Wireless,252
2017,3,Mendoza,Wireless,29
2017,3,Misiones,Wireless,5
2017,3,Neuquén,Wireless,11576
2017,3,Río Negro,Wireless,3054
2017,3,Salta,Wireless,158
2017,3,San Juan,Wireless,1053
2017,3,San Luis,Wireless,26
2017,3,Santa Cruz,Wireless,4552
2017,3,Santa Fe,Wireless,4897
2017,3,Santiago Del Estero,Wireless,911
2017,3,Tierra Del Fuego,Wireless,1
2017,3,Tucumán,Wireless,40
2017,2,Buenos Aires,Wireless,21555
2017,2,Capital Federal,Wireless,2819
2017,2,Catamarca,Wireless,1
2017,2,Chaco,Wireless,52
2017,2,Chubut,Wireless,13194
2017,2,Córdoba,Wireless,6446
2017,2,Corrientes,Wireless,1354
2017,2,Entre Ríos,Wireless,6448
2017,2,Formosa,Wireless,1023
2017,2,Jujuy,Wireless,0
2017,2,La Pampa,Wireless,6253
2017,2,La Rioja,Wireless,2
2017,2,Mendoza,Wireless,27
2017,2,Misiones,Wireless,5
2017,2,Neuquén,Wireless,11545
2017,2,Río Negro,Wireless,3213
2017,2,Salta,Wireless,158
2017,2,San Juan,Wireless,1073
2017,2,San Luis,Wireless,26
2017,2,Santa Cruz,Wireless,4735
2017,2,Santa Fe,Wireless,4958
2017,2,Santiago Del Estero,Wireless,911
2017,2,Tierra Del Fuego,Wireless,1
2017,2,Tucumán,Wireless,14
2017,1,Buenos Aires,Wireless,21200
2017,1,Capital Federal,Wireless,2730
2017,1,Catamarca,Wireless,1
2017,1,Chaco,Wireless,52
2017,1,Chubut,Wireless,13194
2017,1,Córdoba,Wireless,5782
2017,1,Corrientes,Wireless,1354
2017,1,Entre Ríos,Wireless,6448
2017,1,Formosa,Wireless,1023
2017,1,Jujuy,Wireless,0
2017,1,La Pampa,Wireless,6253
2017,1,La Rioja,Wireless,2
2017,1,Mendoza,Wireless,27
2017,1,Misiones,Wireless,5
2017,1,Neuquén,Wireless,11665
2017,1,Río Negro,Wireless,3213
2017,1,Salta,Wireless,158
2017,1,San Juan,Wireless,1073
2017,1,San Luis,Wireless,26
2017,1,Santa Cruz,Wireless,4733
2017,1,Santa Fe,Wireless,4948
2017,1,Santiago Del Estero,Wireless,911
2017,1,Tierra Del Fuego,Wireless,1
2017,1,Tucumán,Wireless,14
2016,4,Buenos Aires,Wireless,21394
2016,4,Capital Federal,Wireless,2583
2016,4,Catamarca,Wireless,1
2016,4,Chaco,Wireless,52
2016,4,Chubut,Wireless,13107
2016,4,Córdoba,Wireless,5686
2016,4,Corrientes,Wireless,1354
2016,4,Entre Ríos,Wireless,6448
2016,4,Formosa,Wireless,1023
2016,4,Jujuy,Wireless,0
2016,4,La Pampa,Wireless,6253
2016,4,La Rioja,Wireless,2
2016,4,Mendoza,Wireless,27
2016,4,Misiones,Wireless,5
2016,4,Neuquén,Wireless,11910
2016,4,Río Negro,Wireless,3274
2016,4,Salta,Wireless,158
2016,4,San Juan,Wireless,1121
2016,4,San Luis,Wireless,26
2016,4,Santa Cruz,Wireless,4823
2016,4,Santa Fe,Wireless,4946
2016,4,Santiago Del Estero,Wireless,911
2016,4,Tierra Del Fuego,Wireless,1
2016,4,Tucumán,Wireless,14
2016,3,Buenos Aires,Wireless,18867
2016,3,Capital Federal,Wireless,2514
2016,3,Catamarca,Wireless,1
2016,3,Chaco,Wireless,2
2016,3,Chubut,Wireless,13364
2016,3,Córdoba,Wireless,5695
2016,3,Corrientes,Wireless,1354
2016,3,Entre Ríos,Wireless,6441
2016,3,Formosa,Wireless,0
2016,3,Jujuy,Wireless,0
2016,3,La Pampa,Wireless,6236
2016,3,La Rioja,Wireless,2
2016,3,Mendoza,Wireless,28
2016,3,Misiones,Wireless,5
2016,3,Neuquén,Wireless,12402
2016,3,Río Negro,Wireless,3293
2016,3,Salta,Wireless,157
2016,3,San Juan,Wireless,1174
2016,3,San Luis,Wireless,23
2016,3,Santa Cruz,Wireless,4978
2016,3,Santa Fe,Wireless,4862
2016,3,Santiago Del Estero,Wireless,3
2016,3,Tierra Del Fuego,Wireless,1
2016,3,Tucumán,Wireless,53
2016,2,Buenos Aires,Wireless,21163
2016,2,Capital Federal,Wireless,2390
2016,2,Catamarca,Wireless,1
2016,2,Chaco,Wireless,52
2016,2,Chubut,Wireless,13293
2016,2,Córdoba,Wireless,5610
2016,2,Corrientes,Wireless,1354
2016,2,Entre Ríos,Wireless,6434
2016,2,Formosa,Wireless,1023
2016,2,Jujuy,Wireless,0
2016,2,La Pampa,Wireless,6225
2016,2,La Rioja,Wireless,2
2016,2,Mendoza,Wireless,29
2016,2,Misiones,Wireless,5
2016,2,Neuquén,Wireless,12466
2016,2,Río Negro,Wireless,3300
2016,2,Salta,Wireless,151
2016,2,San Juan,Wireless,1214
2016,2,San Luis,Wireless,30
2016,2,Santa Cruz,Wireless,4996
2016,2,Santa Fe,Wireless,4744
2016,2,Santiago Del Estero,Wireless,911
2016,2,Tierra Del Fuego,Wireless,1
2016,2,Tucumán,Wireless,58
2016,1,Buenos Aires,Wireless,21108
2016,1,Capital Federal,Wireless,2284
2016,1,Catamarca,Wireless,1
2016,1,Chaco,Wireless,52
2016,1,Chubut,Wireless,13280
2016,1,Córdoba,Wireless,5636
2016,1,Corrientes,Wireless,1354
2016,1,Entre Ríos,Wireless,6425
2016,1,Formosa,Wireless,1023
2016,1,Jujuy,Wireless,0
2016,1,La Pampa,Wireless,6209
2016,1,La Rioja,Wireless,2
2016,1,Mendoza,Wireless,34
2016,1,Misiones,Wireless,5
2016,1,Neuquén,Wireless,12502
2016,1,Río Negro,Wireless,3341
2016,1,Salta,Wireless,132
2016,1,San Juan,Wireless,1195
2016,1,San Luis,Wireless,27
2016,1,Santa Cruz,Wireless,5088
2016,1,Santa Fe,Wireless,4686
2016,1,Santiago Del Estero,Wireless,911
2016,1,Tierra Del Fuego,Wireless,1
2016,1,Tucumán,Wireless,74
2015,4,Buenos Aires,Wireless,20397
2015,4,Capital Federal,Wireless,2273
2015,4,Catamarca,Wireless,1
2015,4,Chaco,Wireless,52
2015,4,Chubut,Wireless,13521
2015,4,Córdoba,Wireless,5613
2015,4,Corrientes,Wireless,1354
2015,4,Entre Ríos,Wireless,6427
2015,4,Formosa,Wireless,1023
2015,4,Jujuy,Wireless,0
2015,4,La Pampa,Wireless,6205
2015,4,La Rioja,Wireless,2
2015,4,Mendoza,Wireless,38
2015,4,Misiones,Wireless,5
2015,4,Neuquén,Wireless,12934
2015,4,Río Negro,Wireless,3407
2015,4,Salta,Wireless,129
2015,4,San Juan,Wireless,1230
2015,4,San Luis,Wireless,30
2015,4,Santa Cruz,Wireless,5261
2015,4,Santa Fe,Wireless,4596
2015,4,Santiago Del Estero,Wireless,1139
2015,4,Tierra Del Fuego,Wireless,1
2015,4,Tucumán,Wireless,88
2015,3,Buenos Aires,Wireless,19989
2015,3,Capital Federal,Wireless,2229
2015,3,Catamarca,Wireless,1
2015,3,Chaco,Wireless,52
2015,3,Chubut,Wireless,13408
2015,3,Córdoba,Wireless,5412
2015,3,Corrientes,Wireless,1340
2015,3,Entre Ríos,Wireless,6261
2015,3,Formosa,Wireless,899
2015,3,Jujuy,Wireless,0
2015,3,La Pampa,Wireless,6195
2015,3,La Rioja,Wireless,2
2015,3,Mendoza,Wireless,42
2015,3,Misiones,Wireless,5
2015,3,Neuquén,Wireless,13051
2015,3,Río Negro,Wireless,3415
2015,3,Salta,Wireless,129
2015,3,San Juan,Wireless,1231
2015,3,San Luis,Wireless,31
2015,3,Santa Cruz,Wireless,5226
2015,3,Santa Fe,Wireless,4426
2015,3,Santiago Del Estero,Wireless,1097
2015,3,Tierra Del Fuego,Wireless,1
2015,3,Tucumán,Wireless,88
2015,2,Buenos Aires,Wireless,19268
2015,2,Capital Federal,Wireless,2172
2015,2,Catamarca,Wireless,1
2015,2,Chaco,Wireless,52
2015,2,Chubut,Wireless,13055
2015,2,Córdoba,Wireless,5199
2015,2,Corrientes,Wireless,1321
2015,2,Entre Ríos,Wireless,6031
2015,2,Formosa,Wireless,737
2015,2,Jujuy,Wireless,0
2015,2,La Pampa,Wireless,6190
2015,2,La Rioja,Wireless,2
2015,2,Mendoza,Wireless,38
2015,2,Misiones,Wireless,5
2015,2,Neuquén,Wireless,12781
2015,2,Río Negro,Wireless,3457
2015,2,Salta,Wireless,129
2015,2,San Juan,Wireless,1189
2015,2,San Luis,Wireless,33
2015,2,Santa Cruz,Wireless,4917
2015,2,Santa Fe,Wireless,4320
2015,2,Santiago Del Estero,Wireless,1091
2015,2,Tierra Del Fuego,Wireless,1
2015,2,Tucumán,Wireless,88
2015,1,Buenos Aires,Wireless,18754
2015,1,Capital Federal,Wireless,1994
2015,1,Catamarca,Wireless,1
2015,1,Chaco,Wireless,27
2015,1,Chubut,Wireless,12540
2015,1,Córdoba,Wireless,4645
2015,1,Corrientes,Wireless,1319
2015,1,Entre Ríos,Wireless,5943
2015,1,Formosa,Wireless,670
2015,1,Jujuy,Wireless,0
2015,1,La Pampa,Wireless,6164
2015,1,La Rioja,Wireless,2
2015,1,Mendoza,Wireless,29
2015,1,Misiones,Wireless,5
2015,1,Neuquén,Wireless,12088
2015,1,Río Negro,Wireless,3473
2015,1,Salta,Wireless,129
2015,1,San Juan,Wireless,1165
2015,1,San Luis,Wireless,30
2015,1,Santa Cruz,Wireless,4772
2015,1,Santa Fe,Wireless,4239
2015,1,Santiago Del Estero,Wireless,1020
2015,1,Tierra Del Fuego,Wireless,1
2015,1,Tucumán,Wireless,88
2014,4,Buenos Aires,Wireless,17728
2014,4,Capital Federal,Wireless,1962
2014,4,Catamarca,Wireless,0
2014,4,Chaco,Wireless,0
2014,4,Chubut,Wireless,12256
2014,4,Córdoba,Wireless,3918
2014,4,Corrientes,Wireless,1315
2014,4,Entre Ríos,Wireless,5178
2014,4,Formosa,Wireless,0
2014,4,Jujuy,Wireless,37
2014,4,La Pampa,Wireless,5894
2014,4,La Rioja,Wireless,0
2014,4,Mendoza,Wireless,31
2014,4,Misiones,Wireless,150
2014,4,Neuquén,Wireless,11853
2014,4,Río Negro,Wireless,3819
2014,4,Salta,Wireless,6
2014,4,San Juan,Wireless,1202
2014,4,San Luis,Wireless,24
2014,4,Santa Cruz,Wireless,4395
2014,4,Santa Fe,Wireless,6282
2014,4,Santiago Del Estero,Wireless,920
2014,4,Tierra Del Fuego,Wireless,1
2014,4,Tucumán,Wireless,13
2014,3,Buenos Aires,Wireless,20049
2014,3,Capital Federal,Wireless,1995
2014,3,Catamarca,Wireless,0
2014,3,Chaco,Wireless,1
2014,3,Chubut,Wireless,11853
2014,3,Córdoba,Wireless,4064
2014,3,Corrientes,Wireless,1312
2014,3,Entre Ríos,Wireless,5203
2014,3,Formosa,Wireless,0
2014,3,Jujuy,Wireless,37
2014,3,La Pampa,Wireless,11219
2014,3,La Rioja,Wireless,1
2014,3,Mendoza,Wireless,40
2014,3,Misiones,Wireless,3
2014,3,Neuquén,Wireless,12858
2014,3,Río Negro,Wireless,3533
2014,3,Salta,Wireless,109
2014,3,San Juan,Wireless,1199
2014,3,San Luis,Wireless,25
2014,3,Santa Cruz,Wireless,4273
2014,3,Santa Fe,Wireless,6540
2014,3,Santiago Del Estero,Wireless,768
2014,3,Tierra Del Fuego,Wireless,1
2014,3,Tucumán,Wireless,13
2014,2,Buenos Aires,Wireless,17020
2014,2,Capital Federal,Wireless,1883
2014,2,Catamarca,Wireless,0
2014,2,Chaco,Wireless,0
2014,2,Chubut,Wireless,10960
2014,2,Córdoba,Wireless,3673
2014,2,Corrientes,Wireless,1309
2014,2,Entre Ríos,Wireless,4795
2014,2,Formosa,Wireless,0
2014,2,Jujuy,Wireless,40
2014,2,La Pampa,Wireless,5869
2014,2,La Rioja,Wireless,0
2014,2,Mendoza,Wireless,36
2014,2,Misiones,Wireless,150
2014,2,Neuquén,Wireless,10765
2014,2,Río Negro,Wireless,3657
2014,2,Salta,Wireless,7
2014,2,San Juan,Wireless,1139
2014,2,San Luis,Wireless,22
2014,2,Santa Cruz,Wireless,4118
2014,2,Santa Fe,Wireless,6041
2014,2,Santiago Del Estero,Wireless,907
2014,2,Tierra Del Fuego,Wireless,1
2014,2,Tucumán,Wireless,13
2014,1,Buenos Aires,Wireless,16528
2014,1,Capital Federal,Wireless,1866
2014,1,Catamarca,Wireless,0
2014,1,Chaco,Wireless,0
2014,1,Chubut,Wireless,10776
2014,1,Córdoba,Wireless,3585
2014,1,Corrientes,Wireless,1306
2014,1,Entre Ríos,Wireless,4887
2014,1,Formosa,Wireless,0
2014,1,Jujuy,Wireless,0
2014,1,La Pampa,Wireless,5848
2014,1,La Rioja,Wireless,0
2014,1,Mendoza,Wireless,37
2014,1,Misiones,Wireless,150
2014,1,Neuquén,Wireless,10381
2014,1,Río Negro,Wireless,3576
2014,1,Salta,Wireless,8
2014,1,San Juan,Wireless,808
2014,1,San Luis,Wireless,21
2014,1,Santa Cruz,Wireless,4092
2014,1,Santa Fe,Wireless,5951
2014,1,Santiago Del Estero,Wireless,915
2014,1,Tierra Del Fuego,Wireless,1
2014,1,Tucumán,Wireless,13
2022,3,Buenos Aires,Otros,70416
2022,3,Capital Federal,Otros,31787
2022,3,Catamarca,Otros,2235
2022,3,Chaco,Otros,2359
2022,3,Chubut,Otros,8831
2022,3,Córdoba,Otros,9797
2022,3,Corrientes,Otros,5323
2022,3,Entre Ríos,Otros,12593
2022,3,Formosa,Otros,212
2022,3,Jujuy,Otros,2383
2022,3,La Pampa,Otros,4451
2022,3,La Rioja,Otros,31
2022,3,Mendoza,Otros,2766
2022,3,Misiones,Otros,7622
2022,3,Neuquén,Otros,1116
2022,3,Río Negro,Otros,18969
2022,3,Salta,Otros,7215
2022,3,San Juan,Otros,7918
2022,3,San Luis,Otros,14985
2022,3,Santa Cruz,Otros,582
2022,3,Santa Fe,Otros,19547
2022,3,Santiago Del Estero,Otros,2922
2022,3,Tierra Del Fuego,Otros,651
2022,3,Tucumán,Otros,519
2022,2,Buenos Aires,Otros,71028
2022,2,Capital Federal,Otros,31791
2022,2,Catamarca,Otros,2234
2022,2,Chaco,Otros,2356
2022,2,Chubut,Otros,8828
2022,2,Córdoba,Otros,9657
2022,2,Corrientes,Otros,5323
2022,2,Entre Ríos,Otros,12592
2022,2,Formosa,Otros,212
2022,2,Jujuy,Otros,2377
2022,2,La Pampa,Otros,1264
2022,2,La Rioja,Otros,31
2022,2,Mendoza,Otros,1927
2022,2,Misiones,Otros,7622
2022,2,Neuquén,Otros,1119
2022,2,Río Negro,Otros,18968
2022,2,Salta,Otros,7190
2022,2,San Juan,Otros,7916
2022,2,San Luis,Otros,14985
2022,2,Santa Cruz,Otros,579
2022,2,Santa Fe,Otros,19550
2022,2,Santiago Del Estero,Otros,2922
2022,2,Tierra Del Fuego,Otros,651
2022,2,Tucumán,Otros,487
2022,1,Buenos Aires,Otros,66872
2022,1,Capital Federal,Otros,29934
2022,1,Catamarca,Otros,2234
2022,1,Chaco,Otros,2356
2022,1,Chubut,Otros,21052
2022,1,Córdoba,Otros,9713
