Año,Trimestre,Provincia,Rango Velocidad,Accesos
2019,4,Santa Cruz,+ 1 Mbps - 6 Mbps,32368
2019,4,Santa Fe,+ 1 Mbps - 6 Mbps,230234
2019,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,34911
2019,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,23593
2019,4,Tucumán,+ 1 Mbps - 6 Mbps,54544
2019,3,Buenos Aires,+ 1 Mbps - 6 Mbps,1432722
2019,3,Capital Federal,+ 1 Mbps - 6 Mbps,269704
2019,3,Catamarca,+ 1 Mbps - 6 Mbps,14449
2019,3,Chaco,+ 1 Mbps - 6 Mbps,32764
2019,3,Chubut,+ 1 Mbps - 6 Mbps,62680
2019,3,Córdoba,+ 1 Mbps - 6 Mbps,240151
2019,3,Corrientes,+ 1 Mbps - 6 Mbps,42231
2019,3,Entre Ríos,+ 1 Mbps - 6 Mbps,99656
2019,3,Formosa,+ 1 Mbps - 6 Mbps,24943
2019,3,Jujuy,+ 1 Mbps - 6 Mbps,31722
2019,3,La Pampa,+ 1 Mbps - 6 Mbps,75849
2019,3,La Rioja,+ 1 Mbps - 6 Mbps,38657
2019,3,Mendoza,+ 1 Mbps - 6 Mbps,206821
2019,3,Misiones,+ 1 Mbps - 6 Mbps,43530
2019,3,Neuquén,+ 1 Mbps - 6 Mbps,62909
2019,3,Río Negro,+ 1 Mbps - 6 Mbps,87435
2019,3,Salta,+ 1 Mbps - 6 Mbps,43160
2019,3,San Juan,+ 1 Mbps - 6 Mbps,68315
2019,3,San Luis,+ 1 Mbps - 6 Mbps,18643
2019,3,Santa Cruz,+ 1 Mbps - 6 Mbps,31612
2019,3,Santa Fe,+ 1 Mbps - 6 Mbps,242454
2019,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,35554
2019,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,32133
2019,3,Tucumán,+ 1 Mbps - 6 Mbps,71043
2019,2,Buenos Aires,+ 1 Mbps - 6 Mbps,1436259
2019,2,Capital Federal,+ 1 Mbps - 6 Mbps,281370
2019,2,Catamarca,+ 1 Mbps - 6 Mbps,16631
2019,2,Chaco,+ 1 Mbps - 6 Mbps,38488
2019,2,Chubut,+ 1 Mbps - 6 Mbps,69032
2019,2,Córdoba,+ 1 Mbps - 6 Mbps,248427
2019,2,Corrientes,+ 1 Mbps - 6 Mbps,40424
2019,2,Entre Ríos,+ 1 Mbps - 6 Mbps,100687
2019,2,Formosa,+ 1 Mbps - 6 Mbps,26512
2019,2,Jujuy,+ 1 Mbps - 6 Mbps,26233
2019,2,La Pampa,+ 1 Mbps - 6 Mbps,75406
2019,2,La Rioja,+ 1 Mbps - 6 Mbps,39819
2019,2,Mendoza,+ 1 Mbps - 6 Mbps,205165
2019,2,Misiones,+ 1 Mbps - 6 Mbps,45769
2019,2,Neuquén,+ 1 Mbps - 6 Mbps,61776
2019,2,Río Negro,+ 1 Mbps - 6 Mbps,86366
2019,2,Salta,+ 1 Mbps - 6 Mbps,59638
2019,2,San Juan,+ 1 Mbps - 6 Mbps,60913
2019,2,San Luis,+ 1 Mbps - 6 Mbps,16575
2019,2,Santa Cruz,+ 1 Mbps - 6 Mbps,24861
2019,2,Santa Fe,+ 1 Mbps - 6 Mbps,300124
2019,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,63268
2019,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,41824
2019,2,Tucumán,+ 1 Mbps - 6 Mbps,78891
2019,1,Buenos Aires,+ 1 Mbps - 6 Mbps,1429964
2019,1,Capital Federal,+ 1 Mbps - 6 Mbps,283787
2019,1,Catamarca,+ 1 Mbps - 6 Mbps,18761
2019,1,Chaco,+ 1 Mbps - 6 Mbps,38719
2019,1,Chubut,+ 1 Mbps - 6 Mbps,71077
2019,1,Córdoba,+ 1 Mbps - 6 Mbps,242769
2019,1,Corrientes,+ 1 Mbps - 6 Mbps,38402
2019,1,Entre Ríos,+ 1 Mbps - 6 Mbps,107013
2019,1,Formosa,+ 1 Mbps - 6 Mbps,23085
2019,1,Jujuy,+ 1 Mbps - 6 Mbps,30727
2019,1,La Pampa,+ 1 Mbps - 6 Mbps,70538
2019,1,La Rioja,+ 1 Mbps - 6 Mbps,40285
2019,1,Mendoza,+ 1 Mbps - 6 Mbps,205383
2019,1,Misiones,+ 1 Mbps - 6 Mbps,45266
2019,1,Neuquén,+ 1 Mbps - 6 Mbps,52360
2019,1,Río Negro,+ 1 Mbps - 6 Mbps,84845
2019,1,Salta,+ 1 Mbps - 6 Mbps,59244
2019,1,San Juan,+ 1 Mbps - 6 Mbps,62380
2019,1,San Luis,+ 1 Mbps - 6 Mbps,21380
2019,1,Santa Cruz,+ 1 Mbps - 6 Mbps,21990
2019,1,Santa Fe,+ 1 Mbps - 6 Mbps,296798
2019,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,62895
2019,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,38851
2019,1,Tucumán,+ 1 Mbps - 6 Mbps,82240
2018,4,Buenos Aires,+ 1 Mbps - 6 Mbps,1422463
2018,4,Capital Federal,+ 1 Mbps - 6 Mbps,283281
2018,4,Catamarca,+ 1 Mbps - 6 Mbps,17955
2018,4,Chaco,+ 1 Mbps - 6 Mbps,36437
2018,4,Chubut,+ 1 Mbps - 6 Mbps,66061
2018,4,Córdoba,+ 1 Mbps - 6 Mbps,228475
2018,4,Corrientes,+ 1 Mbps - 6 Mbps,37376
2018,4,Entre Ríos,+ 1 Mbps - 6 Mbps,94780
2018,4,Formosa,+ 1 Mbps - 6 Mbps,22962
2018,4,Jujuy,+ 1 Mbps - 6 Mbps,30727
2018,4,La Pampa,+ 1 Mbps - 6 Mbps,70508
2018,4,La Rioja,+ 1 Mbps - 6 Mbps,40285
2018,4,Mendoza,+ 1 Mbps - 6 Mbps,197450
2018,4,Misiones,+ 1 Mbps - 6 Mbps,43267
2018,4,Neuquén,+ 1 Mbps - 6 Mbps,52313
2018,4,Río Negro,+ 1 Mbps - 6 Mbps,83412
2018,4,Salta,+ 1 Mbps - 6 Mbps,58492
2018,4,San Juan,+ 1 Mbps - 6 Mbps,59811
2018,4,San Luis,+ 1 Mbps - 6 Mbps,19164
2018,4,Santa Cruz,+ 1 Mbps - 6 Mbps,23107
2018,4,Santa Fe,+ 1 Mbps - 6 Mbps,276301
2018,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,61347
2018,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,29919
2018,4,Tucumán,+ 1 Mbps - 6 Mbps,82089
2018,3,Buenos Aires,+ 1 Mbps - 6 Mbps,1445733
2018,3,Capital Federal,+ 1 Mbps - 6 Mbps,287919
2018,3,Catamarca,+ 1 Mbps - 6 Mbps,18475
2018,3,Chaco,+ 1 Mbps - 6 Mbps,38729
2018,3,Chubut,+ 1 Mbps - 6 Mbps,91096
2018,3,Córdoba,+ 1 Mbps - 6 Mbps,224471
2018,3,Corrientes,+ 1 Mbps - 6 Mbps,38364
2018,3,Entre Ríos,+ 1 Mbps - 6 Mbps,96095
2018,3,Formosa,+ 1 Mbps - 6 Mbps,22624
2018,3,Jujuy,+ 1 Mbps - 6 Mbps,29048
2018,3,La Pampa,+ 1 Mbps - 6 Mbps,68507
2018,3,La Rioja,+ 1 Mbps - 6 Mbps,40647
2018,3,Mendoza,+ 1 Mbps - 6 Mbps,199297
2018,3,Misiones,+ 1 Mbps - 6 Mbps,39617
2018,3,Neuquén,+ 1 Mbps - 6 Mbps,55822
2018,3,Río Negro,+ 1 Mbps - 6 Mbps,75929
2018,3,Salta,+ 1 Mbps - 6 Mbps,61795
2018,3,San Juan,+ 1 Mbps - 6 Mbps,62525
2018,3,San Luis,+ 1 Mbps - 6 Mbps,19170
2018,3,Santa Cruz,+ 1 Mbps - 6 Mbps,32815
2018,3,Santa Fe,+ 1 Mbps - 6 Mbps,269211
2018,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,60260
2018,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,41569
2018,3,Tucumán,+ 1 Mbps - 6 Mbps,81559
2018,2,Buenos Aires,+ 1 Mbps - 6 Mbps,1459443
2018,2,Capital Federal,+ 1 Mbps - 6 Mbps,290291
2018,2,Catamarca,+ 1 Mbps - 6 Mbps,14624
2018,2,Chaco,+ 1 Mbps - 6 Mbps,34167
2018,2,Chubut,+ 1 Mbps - 6 Mbps,85598
2018,2,Córdoba,+ 1 Mbps - 6 Mbps,219630
2018,2,Corrientes,+ 1 Mbps - 6 Mbps,38268
2018,2,Entre Ríos,+ 1 Mbps - 6 Mbps,94459
2018,2,Formosa,+ 1 Mbps - 6 Mbps,22409
2018,2,Jujuy,+ 1 Mbps - 6 Mbps,29319
2018,2,La Pampa,+ 1 Mbps - 6 Mbps,68083
2018,2,La Rioja,+ 1 Mbps - 6 Mbps,40679
2018,2,Mendoza,+ 1 Mbps - 6 Mbps,164596
2018,2,Misiones,+ 1 Mbps - 6 Mbps,39489
2018,2,Neuquén,+ 1 Mbps - 6 Mbps,56035
2018,2,Río Negro,+ 1 Mbps - 6 Mbps,75056
2018,2,Salta,+ 1 Mbps - 6 Mbps,61763
2018,2,San Juan,+ 1 Mbps - 6 Mbps,57591
2018,2,San Luis,+ 1 Mbps - 6 Mbps,11992
2018,2,Santa Cruz,+ 1 Mbps - 6 Mbps,28600
2018,2,Santa Fe,+ 1 Mbps - 6 Mbps,262603
2018,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,41362
2018,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,40912
2018,2,Tucumán,+ 1 Mbps - 6 Mbps,79899
2018,1,Buenos Aires,+ 1 Mbps - 6 Mbps,1445752
2018,1,Capital Federal,+ 1 Mbps - 6 Mbps,292566
2018,1,Catamarca,+ 1 Mbps - 6 Mbps,14770
2018,1,Chaco,+ 1 Mbps - 6 Mbps,32516
2018,1,Chubut,+ 1 Mbps - 6 Mbps,83161
2018,1,Córdoba,+ 1 Mbps - 6 Mbps,222815
2018,1,Corrientes,+ 1 Mbps - 6 Mbps,37152
2018,1,Entre Ríos,+ 1 Mbps - 6 Mbps,90080
2018,1,Formosa,+ 1 Mbps - 6 Mbps,10092
2018,1,Jujuy,+ 1 Mbps - 6 Mbps,27219
2018,1,La Pampa,+ 1 Mbps - 6 Mbps,67104
2018,1,La Rioja,+ 1 Mbps - 6 Mbps,40680
2018,1,Mendoza,+ 1 Mbps - 6 Mbps,164599
2018,1,Misiones,+ 1 Mbps - 6 Mbps,35820
2018,1,Neuquén,+ 1 Mbps - 6 Mbps,59468
2018,1,Río Negro,+ 1 Mbps - 6 Mbps,74894
2018,1,Salta,+ 1 Mbps - 6 Mbps,60334
2018,1,San Juan,+ 1 Mbps - 6 Mbps,57078
2018,1,San Luis,+ 1 Mbps - 6 Mbps,11920
2018,1,Santa Cruz,+ 1 Mbps - 6 Mbps,28600
2018,1,Santa Fe,+ 1 Mbps - 6 Mbps,262008
2018,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,41298
2018,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,33987
2018,1,Tucumán,+ 1 Mbps - 6 Mbps,78811
2017,4,Buenos Aires,+ 1 Mbps - 6 Mbps,1551194
2017,4,Capital Federal,+ 1 Mbps - 6 Mbps,517018
2017,4,Catamarca,+ 1 Mbps - 6 Mbps,15315
2017,4,Chaco,+ 1 Mbps - 6 Mbps,37144
2017,4,Chubut,+ 1 Mbps - 6 Mbps,83676
2017,4,Córdoba,+ 1 Mbps - 6 Mbps,280837
2017,4,Corrientes,+ 1 Mbps - 6 Mbps,41080
2017,4,Entre Ríos,+ 1 Mbps - 6 Mbps,95466
2017,4,Formosa,+ 1 Mbps - 6 Mbps,13220
2017,4,Jujuy,+ 1 Mbps - 6 Mbps,26566
2017,4,La Pampa,+ 1 Mbps - 6 Mbps,66053
2017,4,La Rioja,+ 1 Mbps - 6 Mbps,40777
2017,4,Mendoza,+ 1 Mbps - 6 Mbps,177646
2017,4,Misiones,+ 1 Mbps - 6 Mbps,41723
2017,4,Neuquén,+ 1 Mbps - 6 Mbps,68036
2017,4,Río Negro,+ 1 Mbps - 6 Mbps,81078
2017,4,Salta,+ 1 Mbps - 6 Mbps,73284
2017,4,San Juan,+ 1 Mbps - 6 Mbps,57525
2017,4,San Luis,+ 1 Mbps - 6 Mbps,12822
2017,4,Santa Cruz,+ 1 Mbps - 6 Mbps,29073
2017,4,Santa Fe,+ 1 Mbps - 6 Mbps,309998
2017,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,43544
2017,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,31334
2017,4,Tucumán,+ 1 Mbps - 6 Mbps,78750
2017,3,Buenos Aires,+ 1 Mbps - 6 Mbps,1733479
2017,3,Capital Federal,+ 1 Mbps - 6 Mbps,590689
2017,3,Catamarca,+ 1 Mbps - 6 Mbps,15383
2017,3,Chaco,+ 1 Mbps - 6 Mbps,40059
2017,3,Chubut,+ 1 Mbps - 6 Mbps,71843
2017,3,Córdoba,+ 1 Mbps - 6 Mbps,309161
2017,3,Corrientes,+ 1 Mbps - 6 Mbps,44305
2017,3,Entre Ríos,+ 1 Mbps - 6 Mbps,98032
2017,3,Formosa,+ 1 Mbps - 6 Mbps,13752
2017,3,Jujuy,+ 1 Mbps - 6 Mbps,26835
2017,3,La Pampa,+ 1 Mbps - 6 Mbps,64794
2017,3,La Rioja,+ 1 Mbps - 6 Mbps,40882
2017,3,Mendoza,+ 1 Mbps - 6 Mbps,158461
2017,3,Misiones,+ 1 Mbps - 6 Mbps,42900
2017,3,Neuquén,+ 1 Mbps - 6 Mbps,72532
2017,3,Río Negro,+ 1 Mbps - 6 Mbps,83900
2017,3,Salta,+ 1 Mbps - 6 Mbps,78830
2017,3,San Juan,+ 1 Mbps - 6 Mbps,57582
2017,3,San Luis,+ 1 Mbps - 6 Mbps,12325
2017,3,Santa Cruz,+ 1 Mbps - 6 Mbps,29102
2017,3,Santa Fe,+ 1 Mbps - 6 Mbps,320017
2017,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,40435
2017,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,33858
2017,3,Tucumán,+ 1 Mbps - 6 Mbps,83070
2017,2,Buenos Aires,+ 1 Mbps - 6 Mbps,1910156
2017,2,Capital Federal,+ 1 Mbps - 6 Mbps,726223
2017,2,Catamarca,+ 1 Mbps - 6 Mbps,15655
2017,2,Chaco,+ 1 Mbps - 6 Mbps,42590
2017,2,Chubut,+ 1 Mbps - 6 Mbps,73760
2017,2,Córdoba,+ 1 Mbps - 6 Mbps,370865
2017,2,Corrientes,+ 1 Mbps - 6 Mbps,46483
2017,2,Entre Ríos,+ 1 Mbps - 6 Mbps,104422
2017,2,Formosa,+ 1 Mbps - 6 Mbps,14787
2017,2,Jujuy,+ 1 Mbps - 6 Mbps,26915
2017,2,La Pampa,+ 1 Mbps - 6 Mbps,59045
2017,2,La Rioja,+ 1 Mbps - 6 Mbps,9304
2017,2,Mendoza,+ 1 Mbps - 6 Mbps,177203
2017,2,Misiones,+ 1 Mbps - 6 Mbps,47244
2017,2,Neuquén,+ 1 Mbps - 6 Mbps,81272
2017,2,Río Negro,+ 1 Mbps - 6 Mbps,88085
2017,2,Salta,+ 1 Mbps - 6 Mbps,67576
2017,2,San Juan,+ 1 Mbps - 6 Mbps,58588
2017,2,San Luis,+ 1 Mbps - 6 Mbps,14014
2017,2,Santa Cruz,+ 1 Mbps - 6 Mbps,30913
2017,2,Santa Fe,+ 1 Mbps - 6 Mbps,311830
2017,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,20384
2017,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35409
2017,2,Tucumán,+ 1 Mbps - 6 Mbps,83342
2017,1,Buenos Aires,+ 1 Mbps - 6 Mbps,2057698
2017,1,Capital Federal,+ 1 Mbps - 6 Mbps,678922
2017,1,Catamarca,+ 1 Mbps - 6 Mbps,15861
2017,1,Chaco,+ 1 Mbps - 6 Mbps,44544
2017,1,Chubut,+ 1 Mbps - 6 Mbps,73759
2017,1,Córdoba,+ 1 Mbps - 6 Mbps,391556
2017,1,Corrientes,+ 1 Mbps - 6 Mbps,48149
2017,1,Entre Ríos,+ 1 Mbps - 6 Mbps,108379
2017,1,Formosa,+ 1 Mbps - 6 Mbps,15473
2017,1,Jujuy,+ 1 Mbps - 6 Mbps,27824
2017,1,La Pampa,+ 1 Mbps - 6 Mbps,57739
2017,1,La Rioja,+ 1 Mbps - 6 Mbps,9486
2017,1,Mendoza,+ 1 Mbps - 6 Mbps,177201
2017,1,Misiones,+ 1 Mbps - 6 Mbps,45950
2017,1,Neuquén,+ 1 Mbps - 6 Mbps,83813
2017,1,Río Negro,+ 1 Mbps - 6 Mbps,89622
2017,1,Salta,+ 1 Mbps - 6 Mbps,70922
2017,1,San Juan,+ 1 Mbps - 6 Mbps,58588
2017,1,San Luis,+ 1 Mbps - 6 Mbps,14014
2017,1,Santa Cruz,+ 1 Mbps - 6 Mbps,31078
2017,1,Santa Fe,+ 1 Mbps - 6 Mbps,340418
2017,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,21659
2017,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35409
2017,1,Tucumán,+ 1 Mbps - 6 Mbps,86470
2016,4,Buenos Aires,+ 1 Mbps - 6 Mbps,2085605
2016,4,Capital Federal,+ 1 Mbps - 6 Mbps,704324
2016,4,Catamarca,+ 1 Mbps - 6 Mbps,16519
2016,4,Chaco,+ 1 Mbps - 6 Mbps,45634
2016,4,Chubut,+ 1 Mbps - 6 Mbps,73951
2016,4,Córdoba,+ 1 Mbps - 6 Mbps,404645
2016,4,Corrientes,+ 1 Mbps - 6 Mbps,48995
2016,4,Entre Ríos,+ 1 Mbps - 6 Mbps,110296
2016,4,Formosa,+ 1 Mbps - 6 Mbps,15791
2016,4,Jujuy,+ 1 Mbps - 6 Mbps,27778
2016,4,La Pampa,+ 1 Mbps - 6 Mbps,56694
2016,4,La Rioja,+ 1 Mbps - 6 Mbps,9635
2016,4,Mendoza,+ 1 Mbps - 6 Mbps,177194
2016,4,Misiones,+ 1 Mbps - 6 Mbps,47454
2016,4,Neuquén,+ 1 Mbps - 6 Mbps,84859
2016,4,Río Negro,+ 1 Mbps - 6 Mbps,92967
2016,4,Salta,+ 1 Mbps - 6 Mbps,71636
2016,4,San Juan,+ 1 Mbps - 6 Mbps,58608
2016,4,San Luis,+ 1 Mbps - 6 Mbps,14014
2016,4,Santa Cruz,+ 1 Mbps - 6 Mbps,31369
2016,4,Santa Fe,+ 1 Mbps - 6 Mbps,349722
2016,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22246
2016,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35409
2016,4,Tucumán,+ 1 Mbps - 6 Mbps,87994
2016,3,Buenos Aires,+ 1 Mbps - 6 Mbps,2148475
2016,3,Capital Federal,+ 1 Mbps - 6 Mbps,759028
2016,3,Catamarca,+ 1 Mbps - 6 Mbps,16183
2016,3,Chaco,+ 1 Mbps - 6 Mbps,46821
2016,3,Chubut,+ 1 Mbps - 6 Mbps,74375
2016,3,Córdoba,+ 1 Mbps - 6 Mbps,415075
2016,3,Corrientes,+ 1 Mbps - 6 Mbps,49471
2016,3,Entre Ríos,+ 1 Mbps - 6 Mbps,110844
2016,3,Formosa,+ 1 Mbps - 6 Mbps,15581
2016,3,Jujuy,+ 1 Mbps - 6 Mbps,27425
2016,3,La Pampa,+ 1 Mbps - 6 Mbps,55792
2016,3,La Rioja,+ 1 Mbps - 6 Mbps,9686
2016,3,Mendoza,+ 1 Mbps - 6 Mbps,178186
2016,3,Misiones,+ 1 Mbps - 6 Mbps,48871
2016,3,Neuquén,+ 1 Mbps - 6 Mbps,87404
2016,3,Río Negro,+ 1 Mbps - 6 Mbps,90689
2016,3,Salta,+ 1 Mbps - 6 Mbps,71214
2016,3,San Juan,+ 1 Mbps - 6 Mbps,58577
2016,3,San Luis,+ 1 Mbps - 6 Mbps,14077
2016,3,Santa Cruz,+ 1 Mbps - 6 Mbps,31904
2016,3,Santa Fe,+ 1 Mbps - 6 Mbps,360606
2016,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22747
2016,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35080
2016,3,Tucumán,+ 1 Mbps - 6 Mbps,87970
2016,2,Buenos Aires,+ 1 Mbps - 6 Mbps,2250898
2016,2,Capital Federal,+ 1 Mbps - 6 Mbps,859039
2016,2,Catamarca,+ 1 Mbps - 6 Mbps,14742
2016,2,Chaco,+ 1 Mbps - 6 Mbps,45823
2016,2,Chubut,+ 1 Mbps - 6 Mbps,73078
2016,2,Córdoba,+ 1 Mbps - 6 Mbps,437547
2016,2,Corrientes,+ 1 Mbps - 6 Mbps,47916
2016,2,Entre Ríos,+ 1 Mbps - 6 Mbps,115000
2016,2,Formosa,+ 1 Mbps - 6 Mbps,14370
2016,2,Jujuy,+ 1 Mbps - 6 Mbps,25301
2016,2,La Pampa,+ 1 Mbps - 6 Mbps,63928
2016,2,La Rioja,+ 1 Mbps - 6 Mbps,9043
2016,2,Mendoza,+ 1 Mbps - 6 Mbps,176922
2016,2,Misiones,+ 1 Mbps - 6 Mbps,49586
2016,2,Neuquén,+ 1 Mbps - 6 Mbps,88854
2016,2,Río Negro,+ 1 Mbps - 6 Mbps,92158
2016,2,Salta,+ 1 Mbps - 6 Mbps,70875
2016,2,San Juan,+ 1 Mbps - 6 Mbps,57589
2016,2,San Luis,+ 1 Mbps - 6 Mbps,13931
2016,2,Santa Cruz,+ 1 Mbps - 6 Mbps,31995
2016,2,Santa Fe,+ 1 Mbps - 6 Mbps,374960
2016,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22208
2016,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,38773
2016,2,Tucumán,+ 1 Mbps - 6 Mbps,83945
2016,1,Buenos Aires,+ 1 Mbps - 6 Mbps,2214760
2016,1,Capital Federal,+ 1 Mbps - 6 Mbps,869048
2016,1,Catamarca,+ 1 Mbps - 6 Mbps,14653
2016,1,Chaco,+ 1 Mbps - 6 Mbps,46304
2016,1,Chubut,+ 1 Mbps - 6 Mbps,72396
2016,1,Córdoba,+ 1 Mbps - 6 Mbps,414452
2016,1,Corrientes,+ 1 Mbps - 6 Mbps,47833
2016,1,Entre Ríos,+ 1 Mbps - 6 Mbps,104137
2016,1,Formosa,+ 1 Mbps - 6 Mbps,14163
2016,1,Jujuy,+ 1 Mbps - 6 Mbps,22383
2016,1,La Pampa,+ 1 Mbps - 6 Mbps,52117
2016,1,La Rioja,+ 1 Mbps - 6 Mbps,9060
2016,1,Mendoza,+ 1 Mbps - 6 Mbps,175376
2016,1,Misiones,+ 1 Mbps - 6 Mbps,50061
2016,1,Neuquén,+ 1 Mbps - 6 Mbps,86310
2016,1,Río Negro,+ 1 Mbps - 6 Mbps,90038
2016,1,Salta,+ 1 Mbps - 6 Mbps,65646
2016,1,San Juan,+ 1 Mbps - 6 Mbps,56447
2016,1,San Luis,+ 1 Mbps - 6 Mbps,13645
2016,1,Santa Cruz,+ 1 Mbps - 6 Mbps,32188
2016,1,Santa Fe,+ 1 Mbps - 6 Mbps,353525
2016,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22805
2016,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,33003
2016,1,Tucumán,+ 1 Mbps - 6 Mbps,84008
2015,4,Buenos Aires,+ 1 Mbps - 6 Mbps,2253197
2015,4,Capital Federal,+ 1 Mbps - 6 Mbps,916813
2015,4,Catamarca,+ 1 Mbps - 6 Mbps,14484
2015,4,Chaco,+ 1 Mbps - 6 Mbps,46771
2015,4,Chubut,+ 1 Mbps - 6 Mbps,71881
2015,4,Córdoba,+ 1 Mbps - 6 Mbps,427471
2015,4,Corrientes,+ 1 Mbps - 6 Mbps,48104
2015,4,Entre Ríos,+ 1 Mbps - 6 Mbps,104224
2015,4,Formosa,+ 1 Mbps - 6 Mbps,14279
2015,4,Jujuy,+ 1 Mbps - 6 Mbps,21867
2015,4,La Pampa,+ 1 Mbps - 6 Mbps,48798
2015,4,La Rioja,+ 1 Mbps - 6 Mbps,9127
2015,4,Mendoza,+ 1 Mbps - 6 Mbps,174719
2015,4,Misiones,+ 1 Mbps - 6 Mbps,51029
2015,4,Neuquén,+ 1 Mbps - 6 Mbps,89678
2015,4,Río Negro,+ 1 Mbps - 6 Mbps,89062
2015,4,Salta,+ 1 Mbps - 6 Mbps,65677
2015,4,San Juan,+ 1 Mbps - 6 Mbps,55761
2015,4,San Luis,+ 1 Mbps - 6 Mbps,13473
2015,4,Santa Cruz,+ 1 Mbps - 6 Mbps,32338
2015,4,Santa Fe,+ 1 Mbps - 6 Mbps,361264
2015,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,23074
2015,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,32662
2015,4,Tucumán,+ 1 Mbps - 6 Mbps,83887
2015,3,Buenos Aires,+ 1 Mbps - 6 Mbps,2266948
2015,3,Capital Federal,+ 1 Mbps - 6 Mbps,942525
2015,3,Catamarca,+ 1 Mbps - 6 Mbps,14206
2015,3,Chaco,+ 1 Mbps - 6 Mbps,47131
2015,3,Chubut,+ 1 Mbps - 6 Mbps,71668
2015,3,Córdoba,+ 1 Mbps - 6 Mbps,429787
2015,3,Corrientes,+ 1 Mbps - 6 Mbps,48127
2015,3,Entre Ríos,+ 1 Mbps - 6 Mbps,103990
2015,3,Formosa,+ 1 Mbps - 6 Mbps,14354
2015,3,Jujuy,+ 1 Mbps - 6 Mbps,21588
2015,3,La Pampa,+ 1 Mbps - 6 Mbps,47660
2015,3,La Rioja,+ 1 Mbps - 6 Mbps,9102
2015,3,Mendoza,+ 1 Mbps - 6 Mbps,173430
2015,3,Misiones,+ 1 Mbps - 6 Mbps,51234
2015,3,Neuquén,+ 1 Mbps - 6 Mbps,85044
2015,3,Río Negro,+ 1 Mbps - 6 Mbps,88691
2015,3,Salta,+ 1 Mbps - 6 Mbps,65405
2015,3,San Juan,+ 1 Mbps - 6 Mbps,54963
2015,3,San Luis,+ 1 Mbps - 6 Mbps,13286
2015,3,Santa Cruz,+ 1 Mbps - 6 Mbps,32266
2015,3,Santa Fe,+ 1 Mbps - 6 Mbps,363177
2015,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,23158
2015,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,36408
2015,3,Tucumán,+ 1 Mbps - 6 Mbps,83654
2015,2,Buenos Aires,+ 1 Mbps - 6 Mbps,2299705
2015,2,Capital Federal,+ 1 Mbps - 6 Mbps,990112
2015,2,Catamarca,+ 1 Mbps - 6 Mbps,14003
2015,2,Chaco,+ 1 Mbps - 6 Mbps,47551
2015,2,Chubut,+ 1 Mbps - 6 Mbps,55791
2015,2,Córdoba,+ 1 Mbps - 6 Mbps,434717
2015,2,Corrientes,+ 1 Mbps - 6 Mbps,48015
2015,2,Entre Ríos,+ 1 Mbps - 6 Mbps,104043
2015,2,Formosa,+ 1 Mbps - 6 Mbps,14247
2015,2,Jujuy,+ 1 Mbps - 6 Mbps,20248
2015,2,La Pampa,+ 1 Mbps - 6 Mbps,46235
2015,2,La Rioja,+ 1 Mbps - 6 Mbps,9093
2015,2,Mendoza,+ 1 Mbps - 6 Mbps,170451
2015,2,Misiones,+ 1 Mbps - 6 Mbps,51671
2015,2,Neuquén,+ 1 Mbps - 6 Mbps,82727
2015,2,Río Negro,+ 1 Mbps - 6 Mbps,87362
2015,2,Salta,+ 1 Mbps - 6 Mbps,64737
